,age,disabl,emps,empstab,female_child_married,female_circumcised,female_contraceptives_decision,female_healthcare_decision,female_labour_participation_rate,female_unemployment_rate,female_violence_emotional,female_violence_physical,female_violence_sexual,hlthins,household_size,hrswk,hrswksc,immigr,lit,mart_d,n_other_employed,numwrk,p_middle_class,p_poor_population,secjob,sex,socsec,tenure,totwag,unempdur,yeduc,water_productivity,surface_water_mean,ground_water_mean,supply_demand_ratio,water_supply,water_demand,gdp_pc,rwi_median,precipitation,potentialevapotransporation,drain_length,canal_length,cattle,chicken,goats,sheeps,fraction_small,fraction_medium,fraction_large,arable_km2_scaled,producer_price,rural_population,salinity,corrected_yield_pp,corrected_yield_Alfalfa for forage,corrected_yield_Maize (incl. 0067 and 0068),"corrected_yield_Rice, paddy",corrected_yield_Sugar cane,corrected_yield_Wheat,hectares_Alfalfa for forage,hectares_Maize (incl. 0067 and 0068),"hectares_Rice, paddy",hectares_Sugar cane,hectares_Wheat,arable_km2
sheeps,0.19084114296420568,,,0.18476942406847505,-0.1042770858475131,0.7212028023381418,-0.175397597237763,-0.6318091329240222,-0.5409911602039952,0.2663808788753007,0.39269312711175963,0.3929073167496678,0.4718668533050381,-0.29808270750276256,0.284555477571471,-0.5916132044644117,,0.40611324801671117,0.05088934208866685,-0.2840196870957358,0.19062089647905006,,-0.6439958684969237,0.6488781569811392,-0.2625525212230013,,-0.2731341419995268,-0.04746084926723913,-0.5531077472161667,,-0.08484203030009481,0.2245007806809862,0.9431020689106836,0.7520746717186085,0.4485028918828188,-0.2732152606857634,-0.28217373917551825,-0.16712893229531822,0.3533653547735454,-0.6473978755520526,0.7932741787999725,-0.29328821964339874,0.7826127520796907,0.8532657014477818,0.641558881525718,0.9817576410812932,1.0,0.37814268919712885,-0.3624969162941897,-0.1668530447602329,0.49813019924888097,-0.4054917627890208,-0.41397668153832534,-0.347687431570588,0.6436177193934773,0.536407898191177,0.8168284166776825,0.3218675962846088,0.1001821691136142,0.864091679293003,0.6097893549851485,0.7917135366062751,0.24123468618594263,0.10559503891257262,0.8438560739860268,0.22786596034491222
fraction_small,0.5038267377449579,,,0.3268310723562524,0.1646818343707454,0.1509394263483273,-0.08602497328204999,-0.10856888418800818,-0.4932722848320234,0.1859352546295149,0.19299869341908746,-0.038712672244616685,-0.16796425314916424,-0.46179997350893426,-0.39178762278288454,-0.00742340943981786,,-0.024384483941203853,-0.2628037832379729,0.12041402697515341,-0.34163484686895107,,-0.14144822150015823,0.17515969042981144,0.11484283413933888,,-0.28823884795365656,0.331935261677363,-0.3022692077897826,,-0.2103321562843245,0.24277933754459247,0.35261988327127286,0.30599915499356783,0.13860517182008164,0.22907303786310476,0.230001156575276,-0.24666274674780447,0.6790797645405302,-0.32927504503769683,0.2926763017343753,0.5878957363349313,0.6810388681588995,0.42918821236562954,0.4637593338308749,0.3421991311816003,0.37814268919712885,1.0,-0.9881487924198873,-0.44058835955991565,0.3049826696056919,0.008277953552948752,-0.24544890455830612,-0.2737289331762784,0.545493413994421,0.5330092197942098,0.2755986222554245,0.2553210544905477,0.28050991658744473,0.37797404826625514,0.5339658123699845,0.3233848553666705,0.22594527926844168,0.27668425314102174,0.3770457518395207,-0.0470237555122818
fraction_medium,-0.49420049495808227,,,-0.31561384479452176,-0.13155904206102448,-0.17637545718598246,0.07528401481339578,0.06360824957783724,0.5757480871747571,-0.20991829441067797,-0.22238627083738818,0.025591606934320204,0.13047526375545523,0.4041849799986392,0.36368266107109715,-0.04694262647318259,,-0.022385340891210317,0.27483384947041906,-0.10768346618952157,0.35663097944379085,,0.13449911874049195,-0.1573016997276572,-0.1107394960736011,,0.23566788867798577,-0.3226815675197015,0.28350433466583447,,0.23265936536284743,-0.2609717802494045,-0.34554246827284774,-0.2684615765679449,-0.08389450205955372,-0.23928126272803496,-0.2404030247217409,0.23598208167523047,-0.7129985672751422,0.3780857138105377,-0.30661038769530685,-0.5836467178769892,-0.668046139413904,-0.41435005370008565,-0.47537242379498523,-0.3313388225289162,-0.3624969162941897,-0.9881487924198873,1.0,0.5568190338004881,-0.34147464776797065,-0.016206392223379603,0.33053284394539856,0.21502932153176585,-0.5406566960077135,-0.5275250543665659,-0.2635633181085307,-0.27304934500648304,-0.2799330851760138,-0.37939349277384715,-0.539271196101512,-0.3234880087401748,-0.24618288122850018,-0.2763190023146478,-0.38218962889107666,0.07880974418323977
fraction_large,-0.2342807250732639,,,-0.04509149652235909,0.18259140367600152,-0.31151403064051447,-0.08030161119930863,-0.14901219274146368,0.6314349766622345,-0.2011329032795118,-0.26502744855410587,-0.022200502027895683,0.05831922197804529,-0.19249424171353502,-0.11020062958685914,-0.17745635385938774,,-0.13038269370835243,0.07745630078829935,0.10857052225390414,0.07209450555201805,,0.07549357041879448,-0.0144616099615985,0.024217244339387756,,-0.18536002891531292,-0.14094666324539878,-0.109579457758354,,0.08876451436067255,-0.30360425322762,-0.21414360575967542,-0.04169636447692553,0.09024770478469772,-0.1525097009220373,-0.15623828779990137,-0.08356204245270187,-0.5549644401032574,0.5161540607931562,-0.2955329925450917,-0.12417237048765639,-0.33544481901696893,-0.18776907669154258,-0.2903016539295877,-0.1815721869133656,-0.1668530447602329,-0.44058835955991565,0.5568190338004881,1.0,-0.2820862090477673,-0.16182496564167487,0.5446488943125058,0.012643313531040744,-0.38057402974516175,-0.3785531270977182,-0.1832974548211322,-0.1023862397068867,-0.1844416234527421,-0.2490311134885494,-0.40951482623126456,-0.24332547325007722,-0.07961939789520558,-0.18125742075337853,-0.25459600984743946,0.21774813013243186
arable_km2_scaled,0.5324636726638851,,,-0.3845021269204658,-0.24956427086322042,0.325191119945293,-0.37277230594089333,-0.17349298958888573,-0.5324228896410456,0.17800148745489908,0.2988893817474417,0.07964845975563307,0.2998658285274097,-0.15041336694207377,-0.2329472526560781,-0.45014824020400074,,0.2190721941546588,-0.06661197273676313,-0.6082424440985682,-0.35751901604558667,,-0.04532176901382456,0.038987292577578665,-0.3175834920563174,,-0.09610069366413199,-0.40649265946799057,-0.3028044200387144,,-0.12886551750404465,0.6812008593897205,0.4291906509841725,0.24604010323791692,-0.4755052274878619,0.2344148599480438,0.22597219122749337,-0.3245402149070814,0.5245526672280754,-0.38366360138933636,0.3597098120316323,-0.008076931768430199,0.2332973208258767,0.48221101639397096,0.38273122938479004,0.37755826665186387,0.49813019924888097,0.3049826696056919,-0.34147464776797065,-0.2820862090477673,1.0,0.07991714505092791,-0.8475918267358616,0.03104857213566279,0.1454083116471199,0.0906435692216156,0.01846624939137982,0.8132880449210386,0.5946033367054396,0.19258177687700612,0.17465351176747262,0.030888803885886627,0.6996575753776414,0.6026234781325853,0.19877226245594187,0.4856647218763313
producer_price,0.27273362084079034,,,-0.35427640700794694,-0.4246928102945972,-0.6495484435071002,-0.03510245050556272,0.32002064666341795,0.2199705172507199,-0.23279883677375784,0.06879490743880269,-0.3165072194700394,-0.35233426256277167,0.15460994736752873,-0.4195765486157891,0.2176396846774177,,-0.6165513456144076,0.09339656625053808,-0.01195330001418409,-0.23011803562119282,,0.5662709696774336,-0.6069911162541136,-0.14952084691391462,,0.07777465917814746,0.05637780715300864,0.5965127449544633,,0.11914091278628579,0.24821308930363126,-0.2787830977981187,-0.03355120525516437,-0.41933513783414766,0.7764915339694874,0.7881272593968754,-0.01868488835376303,0.34786717624222874,0.3926023365924663,-0.5328792091034962,0.08420250599405062,-0.2911229746748118,-0.21053868440896603,-0.1485930435198616,-0.4491965770912014,-0.4054917627890208,0.008277953552948752,-0.016206392223379603,-0.16182496564167487,0.07991714505092791,1.0,-0.21845667451833722,-0.18210463412856226,0.10910832674761309,0.2129221748019097,-0.3884293490089535,-0.15317162718298294,0.4405010720467593,-0.4312803322598479,0.11043088239816086,-0.46358354418989595,-0.1068989894475886,0.4413601796192412,-0.43910237351838755,-0.244309764384111
rural_population,-0.3698927150187583,,,0.20109809227380193,0.3947558043629001,-0.21442799484813016,0.34744275854511625,0.11911704010068913,0.6644389423913469,-0.1757346769905159,-0.41972436434628424,-0.17172052420211137,-0.44950905651161666,-0.09745928410269498,0.0856625420784566,0.1546432256888106,,-0.2376041377434726,0.024870589178550135,0.3461509910131584,0.2260312051192371,,-0.008892643029219808,0.06501078967357403,0.4258000682634873,,-0.15091512463788864,0.21875741355877024,0.1484772650634474,,0.16798166189114894,-0.4460410175654667,-0.38912373407873296,-0.27060283059110585,0.5075756397973303,-0.3958431013190554,-0.3893601878760835,0.24101477288511494,-0.5777178570501863,0.4456819907648107,-0.30680154372403834,0.08320123308403225,-0.24368549343768497,-0.4719745298817956,-0.4944000904860918,-0.33040800367351386,-0.41397668153832534,-0.24544890455830612,0.33053284394539856,0.5446488943125058,-0.8475918267358616,-0.21845667451833722,1.0,-0.12838460712255487,-0.34881457297147683,-0.3200406562783036,-0.10359483952526143,-0.5995505492728233,-0.3897955610531621,-0.25732507545647765,-0.41507681644698435,-0.1444739922730001,-0.5550364176418665,-0.39693548986423327,-0.2743161771514279,-0.20474036672672957
salinity,-0.20729182705578295,,,0.06591743525232535,0.46718549281633365,0.006795745827716818,0.07884437521947404,0.33783952841895004,-0.06616817530534297,-0.04715925304825626,-0.1737668593034958,0.02448361062336048,0.28301468457495926,0.21376925513206002,0.26457635356169645,0.39625691488833786,,0.21249675212607635,-0.3292477881322197,0.09928876510254668,-0.008742693276875197,,0.08248382617307104,-0.07853651871067109,-0.1881589084251883,,0.5986887270167658,-0.13366046855343602,0.031125220895779213,,-0.32357082974985907,-0.11199706338937777,-0.46943721163909086,-0.6758722603422775,-0.42970015117782306,0.16643881840978536,0.15012397489399787,-0.025664638766504808,-0.4623607126646766,-0.22366889280543184,0.023573515803019668,0.0668629037277622,-0.36491580221673087,-0.2831649158204713,-0.046854260307158384,-0.3292739113662253,-0.347687431570588,-0.2737289331762784,0.21502932153176585,0.012643313531040744,0.03104857213566279,-0.18210463412856226,-0.12838460712255487,1.0,-0.4760367447920657,-0.4962747688463631,-0.4178553825050636,0.34691328658370446,-0.24615183008540242,-0.18212732488217936,-0.3423561446736255,-0.15396338015319025,0.42033618107959486,-0.2457581961512529,-0.10859708523733928,0.027096664347622406
corrected_yield_pp,0.0561241492560466,,,0.4643942532712731,-0.2510865408823157,0.20513451976438646,-0.05032344295241403,-0.3050325474483808,-0.35718535636026977,0.07988731048495282,0.24634675897861133,0.10182434948030827,0.11638148193485642,-0.2795800113589481,0.08197758536046913,-0.12163278023082316,,0.1788110754496026,0.10614769819075667,0.22961311756738892,0.1863933670660821,,-0.36767853886766755,0.3322571209890648,-0.15495388282188055,,-0.26340480476550143,0.43251277237755437,-0.3377601439177788,,-0.04979266830358133,-0.13877089800463027,0.6395256709348928,0.7970237791390058,0.4127928881919902,0.2585405154314357,0.2587893573063635,-0.07040930279128467,0.582839227456942,-0.4132624006078343,0.4276671774820705,-0.01646279283291146,0.7748311793240173,0.6775404313688113,0.605886551238597,0.6443331365440034,0.6436177193934773,0.545493413994421,-0.5406566960077135,-0.38057402974516175,0.1454083116471199,0.10910832674761309,-0.34881457297147683,-0.4760367447920657,1.0,0.9893442415511844,0.7652460235507831,-0.10152008324479037,0.021831712739812593,0.6926578031398768,0.9850750412860114,0.7273655483852588,-0.09683749566469867,0.020762439449249107,0.6724372493204829,-0.3323661285104433
corrected_yield_Alfalfa for forage,0.04812304617909816,,,0.4628370443556475,-0.2959269446292542,0.09368388386340254,-0.03764754505887157,-0.23974465709069137,-0.27937107168520336,0.046156322846860824,0.18837978899281196,0.015696728564924958,0.031914366777031355,-0.2500924249720513,0.013779936772509232,-0.05152866304546015,,0.10840844469838681,0.12526341391510248,0.28659885361240395,0.16112374399548388,,-0.2596645627135506,0.21914264034608413,-0.117783392778626,,-0.2550148460226706,0.4771260067503127,-0.26265673022730224,,-0.014114604892287892,-0.17691338439437546,0.5399871581508686,0.7693543208990982,0.35441120233033796,0.34095632862460473,0.3436817422755689,-0.03475773498848301,0.5977162287963456,-0.3143029093846833,0.3084088115064312,0.02270180018057265,0.7016544958660393,0.6105059807747729,0.5579333546827951,0.5314010799678922,0.536407898191177,0.5330092197942098,-0.5275250543665659,-0.3785531270977182,0.0906435692216156,0.2129221748019097,-0.3200406562783036,-0.4962747688463631,0.9893442415511844,1.0,0.685375623135159,-0.1570897494963375,0.01370003111965285,0.5870175470086798,0.9765819756042439,0.6355821040971802,-0.14250601991983128,0.012023014956243009,0.5658870666937131,-0.38066012817965506
corrected_yield_Maize (incl. 0067 and 0068),-0.10668660702701621,,,0.49508725990552904,-0.11532474357751804,0.5543649809419828,-0.10832669764963693,-0.4676885430604229,-0.37105256521179447,0.27215060719686957,0.3349445559310903,0.44030892818833695,0.36996906151039743,-0.30428723963573223,0.3971919252230819,-0.279300076923715,,0.3872984407402804,0.006648048334349604,0.12075822705810299,0.35089013262945706,,-0.7423478938668839,0.724597608592591,-0.18486748179207102,,-0.36053297692503966,0.24585600819973702,-0.5020100661341389,,-0.18378045548709604,-0.1238686097433254,0.8213200837390202,0.7680728869612365,0.7646965345146585,-0.34603816454467967,-0.35202901373927037,-0.10066774591421727,0.27463818624856257,-0.5965013299664182,0.7269976239068036,-0.19387339476549964,0.8478932853098339,0.6604872554555219,0.5294029931602594,0.8860089284025338,0.8168284166776825,0.2755986222554245,-0.2635633181085307,-0.1832974548211322,0.01846624939137982,-0.3884293490089535,-0.10359483952526143,-0.4178553825050636,0.7652460235507831,0.685375623135159,1.0,-0.1928531682806001,-0.14138267354904713,0.8853898958398856,0.7085187355669168,0.9487819336062168,-0.20680926811306485,-0.14278733628236667,0.85248916537831,-0.1965012726950101
"corrected_yield_Rice, paddy",0.3792830554370522,,,-0.2501541775825063,0.08223423184163182,0.3317878468469889,-0.08375123804235182,-0.08558118433923781,-0.29236390713259547,0.10697515335709434,0.006200054157947084,0.008241326342591301,0.25266087381896596,0.025970925378748018,-0.14131194785329054,-0.298867753077651,,0.3151493507275557,-0.06892821829376052,-0.4707941114946939,-0.19856989048446366,,0.09317109157997956,-0.05486533523706869,-0.19808054501576222,,0.20728175446541508,-0.1949301037067566,-0.2881901536751735,,-0.049515596122139176,0.43681558669583403,0.16946718739849206,-0.0039056320460392605,-0.5207052408129227,0.1558466840692431,0.14289991604118243,-0.008987251322517773,0.23443405230120076,-0.3455108515264178,0.249855020376155,0.02348502956453996,0.03672537353448731,0.4513973760148261,0.43587780081614247,0.20040986051883278,0.3218675962846088,0.2553210544905477,-0.27304934500648304,-0.1023862397068867,0.8132880449210386,-0.15317162718298294,-0.5995505492728233,0.34691328658370446,-0.10152008324479037,-0.1570897494963375,-0.1928531682806001,1.0,0.2841485140928797,0.02695163840148897,-0.014599334482493453,-0.06623022082958188,0.9593538946329689,0.28954818008253164,0.06074900446544016,0.43629078590742454
corrected_yield_Sugar cane,0.6853189716087307,,,-0.6579045370432722,-0.08782680494122444,-0.1541858080842216,-0.2518406056940238,0.0668543678472602,-0.24921856544201276,-0.2323214328942118,0.3139246933726401,-0.009543704070855991,-0.21798694465894636,-0.26978554851538605,-0.32970568648924997,-0.38693862510731364,,-0.16637488585939061,-0.1421467861732964,-0.6604700054673532,-0.2822642843113791,,-0.10981115157711573,0.10662988689986239,-0.14427530901960103,,-0.2981933016836673,-0.5016699134588776,-0.06145728941829628,,-0.16186684793311554,0.6982483137748127,0.17103248734201473,-0.020939438979536627,-0.24663227740244398,0.34391545432043763,0.3426317719708916,-0.46546976452024064,0.43325127748478065,-0.06258687286691485,0.12123181913879895,0.19820138866406253,0.1397298779686044,-0.07922511945509905,-0.2176151012964574,0.04830297768406173,0.1001821691136142,0.28050991658744473,-0.2799330851760138,-0.1844416234527421,0.5946033367054396,0.4405010720467593,-0.3897955610531621,-0.24615183008540242,0.021831712739812593,0.01370003111965285,-0.14138267354904713,0.2841485140928797,1.0,-0.026111638107971222,-0.032372134061906074,-0.18978753727947908,0.15377737199537045,0.9998101443085241,-0.04144009530498883,0.19293614792649305
corrected_yield_Wheat,-0.025156845028282377,,,0.34386467088346223,0.15429544775567602,0.6200453096691437,-0.017613244283767763,-0.5119534005041292,-0.6290565344079215,0.1426077476527591,0.48212620431754943,0.5048955786735387,0.47393311311391606,-0.320678505673896,0.4633559828407334,-0.3451324250802876,,0.37903857574241256,0.0004349443673737755,-0.0341894681463006,0.2751871996799611,,-0.7961862131826388,0.7956393039404811,-0.24734940999798097,,-0.15666053424444923,0.06729458446502963,-0.501925094860357,,-0.17890834717302154,-0.007522885101462438,0.8518602024154006,0.560810530022359,0.6372410706876035,-0.2383525028012619,-0.24852182704228223,-0.25471433224249473,0.18206840751573453,-0.6928833507559335,0.8175827110548481,-0.23234889773946446,0.825950056051222,0.6431841160966671,0.5214784803526519,0.9197071097602103,0.864091679293003,0.37797404826625514,-0.37939349277384715,-0.2490311134885494,0.19258177687700612,-0.4312803322598479,-0.25732507545647765,-0.18212732488217936,0.6926578031398768,0.5870175470086798,0.8853898958398856,0.02695163840148897,-0.026111638107971222,1.0,0.6677639765607483,0.931195961074742,-0.009344534205008321,-0.023479846079202484,0.9964776836383845,-0.03567869467557694
hectares_Alfalfa for forage,0.022429794716132528,,,0.48977503259714394,-0.21811155914812302,0.19586163330608608,-0.02834929670079818,-0.2504395914036731,-0.37042469270644895,0.057553899644380416,0.21084380084129054,0.0848644175175353,0.15731052636274986,-0.20762553773322348,0.10897787344435778,-0.049196537328641196,,0.21354528977486745,0.10227378709024607,0.26522302188429003,0.20184458654787663,,-0.31245402589910726,0.27664632407198225,-0.18575953166488246,,-0.13854046947596352,0.4657029105014604,-0.32833860294192035,,-0.06040547697613976,-0.18310794747130046,0.5823337210900925,0.7426293717327233,0.3166155067629126,0.3334181150712691,0.33125314303232867,-0.03515974976293161,0.5565519881487815,-0.4445045401075227,0.410514686262578,-0.01934616142667781,0.7286340239729853,0.6945714288896735,0.6642307619948954,0.6031045305938355,0.6097893549851485,0.5339658123699845,-0.539271196101512,-0.40951482623126456,0.17465351176747262,0.11043088239816086,-0.41507681644698435,-0.3423561446736255,0.9850750412860114,0.9765819756042439,0.7085187355669168,-0.014599334482493453,-0.032372134061906074,0.6677639765607483,1.0,0.7114651888432538,0.009708802624153091,-0.033239217024691445,0.6596790337888747,-0.3480514727506915
hectares_Maize (incl. 0067 and 0068),-0.10821130839592279,,,0.5621249263598282,0.10651891995596839,0.6043891915921044,-0.024658572072561624,-0.41097918845272247,-0.44783498769334745,0.21995885417232774,0.30039692572180515,0.45328118542845247,0.4222093422790139,-0.270250539489237,0.520715294871817,-0.1914630237048129,,0.4725098333361709,-0.10941862327558793,0.1429689144061218,0.41477194816025875,,-0.7947289213423979,0.7836212348876154,-0.23540591576265532,,-0.16625703384042068,0.25940118711814053,-0.5376751749504272,,-0.2917742944042281,-0.1637099656316405,0.7510085873896253,0.6071883051977509,0.7158004144529398,-0.27007134664168797,-0.2818201714432247,-0.09697504675993887,0.182526165175819,-0.7485335777645171,0.8179197354897232,-0.1494383158641604,0.8552742825878511,0.6496941666023631,0.5800436062975876,0.8690712693299736,0.7917135366062751,0.3233848553666705,-0.3234880087401748,-0.24332547325007722,0.030888803885886627,-0.46358354418989595,-0.1444739922730001,-0.15396338015319025,0.7273655483852588,0.6355821040971802,0.9487819336062168,-0.06623022082958188,-0.18978753727947908,0.931195961074742,0.7114651888432538,1.0,-0.06028806132034711,-0.19211473723611236,0.922703353115118,-0.2310404109714609
"hectares_Rice, paddy",0.30036697843439336,,,-0.15316847431443972,0.0603997371124037,0.21398967917700346,-0.01966218816966751,-0.021618156999211338,-0.2248489944843694,0.10870915227897546,0.03494041441276425,0.09299928021222015,0.33264934265178736,0.15832964703457905,-0.15749731098393668,-0.10016773099222676,,0.26419113039366454,-0.06214111187955312,-0.2932161992846312,-0.15094954398503063,,0.19576924059173945,-0.14979758615561656,-0.21493468089611703,,0.33508439581692673,0.004498570383564419,-0.18151375557036256,,-0.06591818684549236,0.306196962272174,0.12121917916841032,-0.007020952114336245,-0.5124125094018765,0.19569256427609752,0.1827069871699434,0.09968371276097192,0.22396241888419768,-0.2967595963657541,0.14151509878188614,0.03001183563956808,-0.006313790035461683,0.47843864087163346,0.5461149919394441,0.14193571541534156,0.24123468618594263,0.22594527926844168,-0.24618288122850018,-0.07961939789520558,0.6996575753776414,-0.1068989894475886,-0.5550364176418665,0.42033618107959486,-0.09683749566469867,-0.14250601991983128,-0.20680926811306485,0.9593538946329689,0.15377737199537045,-0.009344534205008321,0.009708802624153091,-0.06028806132034711,1.0,0.15814867867404842,0.029741836885842952,0.25694332206211884
hectares_Sugar cane,0.6849734709786264,,,-0.6641429978846651,-0.09087719831071872,-0.15124055849746162,-0.25259359154576005,0.059855096112799655,-0.2547563396803506,-0.23125085676378868,0.31930329366273225,-0.008693190018805783,-0.2093249788114314,-0.2687624531032011,-0.32972362930975596,-0.3934488748875213,,-0.1682576343661955,-0.13688720767301793,-0.6662013754216988,-0.2863453182660464,,-0.10676717221613054,0.10377577609879106,-0.14797323547481497,,-0.29592600525072027,-0.5090556462175087,-0.059856367705446036,,-0.15684309527024273,0.7026587621892176,0.1770484244385526,-0.01827462594849172,-0.25133251794789635,0.34501037299237525,0.34377793928958356,-0.46941559012693695,0.43209585576985904,-0.05942927867403858,0.12018533770187727,0.189209392560051,0.13622157080902692,-0.07481213117060351,-0.21540107696189298,0.05227363816679919,0.10559503891257262,0.27668425314102174,-0.2763190023146478,-0.18125742075337853,0.6026234781325853,0.4413601796192412,-0.39693548986423327,-0.2457581961512529,0.020762439449249107,0.012023014956243009,-0.14278733628236667,0.28954818008253164,0.9998101443085241,-0.023479846079202484,-0.033239217024691445,-0.19211473723611236,0.15814867867404842,1.0,-0.03859725731893757,0.20171369530573313
hectares_Wheat,-0.03416696261312897,,,0.3485282146188468,0.20357556415357175,0.6157774528289848,0.0026030681945565953,-0.49425276705447263,-0.6458580385957491,0.12063610983550374,0.4729885416523142,0.5006438680165626,0.49133894233621744,-0.30471761923992136,0.48366197755655793,-0.3187815667296682,,0.3914606142648783,-0.014900497338933682,-0.026479563791050136,0.2791183366759924,,-0.7883038614870339,0.7890778073980397,-0.25861119476325817,,-0.09922416186202335,0.06265458637393766,-0.5005240048906685,,-0.19255039113652375,-0.023152029218350745,0.8213603977702687,0.5114299664466615,0.6023390924861612,-0.20650262135590933,-0.21784039244910802,-0.2578377796581976,0.1513109469109008,-0.7083864866375329,0.8179027693020546,-0.2283089700915474,0.8048075710349043,0.6299274481816038,0.5251593937655163,0.8986175534316976,0.8438560739860268,0.3770457518395207,-0.38218962889107666,-0.25459600984743946,0.19877226245594187,-0.43910237351838755,-0.2743161771514279,-0.10859708523733928,0.6724372493204829,0.5658870666937131,0.85248916537831,0.06074900446544016,-0.04144009530498883,0.9964776836383845,0.6596790337888747,0.922703353115118,0.029741836885842952,-0.03859725731893757,1.0,-0.035340411842154
arable_km2,0.22264385959652588,,,-0.392566410661353,0.00528650402454046,0.37698331256183626,-0.4084324265748847,-0.343625495831078,-0.1645691752178848,0.174384144285862,0.07579687678552696,-0.005555649834795043,0.09801349363193511,-0.15742653114290311,-0.10623042689180662,-0.5802007459206154,,-0.10115282773647331,0.1110600372483861,-0.5077991233870763,-0.35817797601249024,,0.019384266226639746,-0.006508842581397458,-0.1276979574646264,,-0.07747659466419918,-0.6643099348741122,-0.054823847519716265,,0.19804908418452918,0.5114798527091794,0.10371832099868017,-0.08842374973237824,-0.3189497638702011,-0.2424111963129177,-0.2460273256159119,-0.2796755978082333,-0.17845916248395222,-0.018971276449160586,0.15862344185426325,-0.20649189557774325,-0.14838438351960392,0.0679984182116938,-0.11144524437435982,0.11624228502363122,0.22786596034491222,-0.0470237555122818,0.07880974418323977,0.21774813013243186,0.4856647218763313,-0.244309764384111,-0.20474036672672957,0.027096664347622406,-0.3323661285104433,-0.38066012817965506,-0.1965012726950101,0.43629078590742454,0.19293614792649305,-0.03567869467557694,-0.3480514727506915,-0.2310404109714609,0.25694332206211884,0.20171369530573313,-0.035340411842154,1.0
